 	X	Y
116	223.500	188.500
117	196.500	189.500
118	197.500	192.000
119	221.500	191.500
120	400.500	192.500
121	224.500	192.500
122	195.500	193.500
123	219.500	194.500
124	196.500	196.500
125	403.000	196.000
126	205.000	199.000
127	217.500	197.500
128	405.000	199.000
129	215.500	200.500
130	406.500	201.500
131	199.900	205.500
132	408.000	204.000
133	410.000	207.000
134	194.500	209.500
135	197.500	209.500
136	411.500	209.500
137	419.500	210.000
138	207.500	210.500
139	196.167	213.833
140	205.500	213.500
141	192.500	214.500
142	301.500	215.500
143	417.500	216.000
144	422.500	216.500
145	204.500	216.500
146	221.500	216.500
147	208.500	217.500
148	418.500	218.500
149	191.500	219.500
150	411.500	219.500
151	203.000	221.000
152	367.500	220.500
153	370.000	221.000
154	419.500	220.500
155	241.500	221.500
156	372.500	221.500
157	412.500	221.500
158	423.500	221.500
159	319.500	222.500
160	317.500	223.500
161	370.500	223.500
162	417.500	226.500
163	368.500	228.500
164	418.500	228.500
165	307.500	229.500
166	315.500	230.500
167	368.500	231.000
168	390.000	231.000
169	420.500	231.500
170	299.500	232.500
171	190.300	235.100
172	421.500	234.000
173	422.500	238.500
174	421.500	242.000
175	424.412	249.441
176	427.500	245.000
177	188.500	245.500
178	190.500	247.000
179	420.500	247.500
180	187.500	252.000
181	189.500	251.500
182	193.500	252.000
183	421.500	253.000
184	320.500	256.000
185	186.500	256.500
186	198.000	258.000
187	213.500	258.500
188	196.255	266.908
189	426.167	260.167
190	200.500	260.500
191	190.211	270.289
192	427.500	263.500
193	212.500	264.500
194	184.033	268.700
195	205.500	265.500
196	225.188	310.318
197	203.500	266.500
198	428.000	266.500
199	208.500	268.500
200	428.000	270.000
201	217.000	272.000
202	204.500	271.500
203	425.500	272.500
204	179.500	273.500
205	428.842	278.553
206	182.500	275.500
207	204.315	279.685
208	218.500	275.500
209	386.500	275.500
210	401.591	279.136
211	372.000	277.000
212	424.500	276.500
213	185.500	277.500
214	180.500	278.500
215	376.500	281.500
216	424.500	282.000
217	179.500	282.500
218	196.500	285.500
219	403.500	286.000
220	427.800	286.700
221	366.500	287.500
222	397.167	289.500
223	426.875	289.750
224	180.750	293.000
225	403.500	290.500
226	414.599	305.284
227	393.500	292.500
228	198.500	293.500
229	429.500	294.500
230	201.500	295.500
231	393.500	295.500
232	175.500	296.500
233	390.500	296.500
234	181.500	298.500
235	388.500	297.500
236	178.000	299.000
237	427.500	298.500
238	174.500	299.500
239	187.500	300.500
240	177.500	301.500
241	176.000	303.000
242	183.340	305.380
243	406.500	303.500
244	174.500	304.500
245	404.500	304.500
246	196.500	305.500
247	173.500	306.500
248	221.500	308.500
249	226.500	307.500
250	233.500	307.500
251	169.500	308.500
252	172.500	308.500
253	177.000	309.000
254	190.500	309.000
255	228.500	308.500
256	174.500	309.500
257	223.000	310.000
258	230.500	309.500
259	413.500	309.500
260	171.000	311.000
261	176.535	343.707
262	224.500	311.500
263	249.500	311.500
264	172.500	312.500
265	186.500	313.500
266	221.500	312.500
267	166.500	313.500
268	167.808	317.500
269	191.500	314.000
270	399.500	314.500
271	224.500	315.500
272	403.000	315.500
273	411.857	316.571
274	422.500	316.000
275	170.500	316.500
276	192.500	316.500
277	187.500	319.500
278	404.900	320.260
279	421.600	323.900
280	348.500	320.500
281	398.500	320.500
282	168.500	322.500
283	224.500	321.500
284	418.273	327.318
285	162.759	333.759
286	351.500	323.500
287	353.500	323.500
288	412.419	330.839
289	167.500	327.000
290	176.081	329.500
291	282.500	325.500
292	351.500	325.500
293	353.500	325.500
294	203.500	327.500
295	350.500	327.500
296	200.500	328.500
297	203.500	329.500
298	420.912	346.993
299	164.500	330.500
300	207.500	333.500
301	402.469	340.531
302	193.500	334.500
303	205.000	335.500
304	204.000	338.250
305	198.500	338.500
306	206.500	339.500
307	165.500	343.000
308	206.000	343.000
309	212.500	342.500
310	218.000	342.500
311	158.500	343.500
312	186.500	346.000
313	199.000	345.000
314	215.500	344.167
315	208.598	354.841
316	212.167	345.500
317	433.500	344.500
318	166.833	346.167
319	169.500	346.000
320	204.500	346.000
321	165.375	349.250
322	216.500	346.500
323	192.500	347.500
324	214.500	348.000
325	168.500	349.000
326	199.500	350.000
327	201.500	349.000
328	162.500	350.000
329	432.500	351.500
330	155.500	352.000
331	165.800	356.000
332	193.500	351.500
333	161.500	352.500
334	187.167	353.500
335	204.500	352.500
336	406.000	355.938
337	446.000	353.000
338	202.500	354.000
339	214.500	354.500
340	160.000	355.000
341	163.500	355.000
342	189.500	354.500
343	194.500	355.000
344	200.500	355.000
345	449.500	355.500
346	177.959	376.813
347	203.833	357.500
348	474.521	381.997
349	158.833	358.167
350	162.500	358.500
351	195.500	358.000
352	197.500	357.500
353	206.283	364.283
354	431.500	357.500
355	452.500	357.500
356	454.500	358.500
357	190.500	359.500
358	157.833	361.167
359	198.500	361.000
360	457.500	360.500
361	161.500	362.500
362	196.500	364.000
363	207.500	362.500
364	459.500	361.500
365	171.405	368.214
366	215.500	362.500
367	464.500	363.500
368	157.000	364.500
369	192.500	367.000
370	199.500	366.500
371	467.500	364.500
372	203.800	369.000
373	470.500	365.500
374	160.500	368.000
375	474.500	366.500
376	485.500	366.500
377	155.500	367.500
378	476.500	367.500
379	473.500	368.500
380	462.500	369.500
381	469.500	369.500
382	475.500	369.500
383	485.500	369.500
384	456.000	370.500
385	465.500	370.500
386	471.500	370.500
387	460.000	371.500
388	468.500	371.500
389	475.000	372.500
390	488.500	372.500
391	490.500	371.500
392	497.500	371.500
393	463.000	372.500
394	491.500	375.000
395	208.500	376.167
396	499.500	376.000
397	503.500	375.500
398	214.324	381.029
399	442.500	376.500
400	506.500	377.500
401	159.500	378.500
402	192.500	379.000
403	516.500	379.500
404	196.500	380.500
405	148.500	381.500
406	160.500	381.500
407	192.000	382.500
408	207.500	382.500
409	137.500	382.500
410	438.500	382.500
411	159.000	383.500
412	203.000	383.500
413	139.500	384.500
414	191.500	384.500
415	200.864	385.227
416	136.500	385.500
417	141.500	385.500
418	144.500	386.000
419	169.357	386.071
420	207.000	386.000
421	157.500	386.500
422	192.000	386.500
423	206.715	391.462
424	165.000	388.500
425	186.500	388.500
426	215.812	390.125
427	165.000	390.500
428	179.500	390.500
429	500.500	392.500
430	460.500	394.000
431	498.500	393.500
432	479.000	395.000
433	483.500	394.500
434	493.786	394.929
435	216.000	396.500
436	473.500	396.500
437	226.500	399.500
